"","Fecha","Estacion","Media_SO2","Media_PM2.5","Media_NO2","Media_O3"
"321","2020-03-27","Avda. Francia",3.1304347826087,5.8695652173913,10.0869565217391,66.7391304347826
"322","2020-03-27","Moli del Sol",4.20833333333333,5.625,12.1666666666667,44.5
"323","2020-03-27","Pista Silla",4.83333333333333,7.625,15.2916666666667,50.5
"324","2020-03-27","Politecnico",3.70833333333333,7.375,5.875,58.75
"325","2020-03-28","Avda. Francia",3.66666666666667,8,3.95833333333333,73.7083333333333
"326","2020-03-28","Moli del Sol",4.83333333333333,5.91666666666667,6.625,48.375
"327","2020-03-28","Pista Silla",4,10.1666666666667,9.54166666666667,50.7916666666667
"328","2020-03-28","Politecnico",3.33333333333333,12.25,4.75,57.125
"329","2020-03-29","Avda. Francia",3.41666666666667,7.33333333333333,4.25,63.9166666666667
"330","2020-03-29","Moli del Sol",4.45833333333333,3.79166666666667,4.875,51.7916666666667
"331","2020-03-29","Pista Silla",4,8.58333333333333,5.79166666666667,49.25
"332","2020-03-29","Politecnico",3,11.0416666666667,6.625,49.5
"333","2020-03-30","Avda. Francia",4.25,8.16666666666667,2.79166666666667,75.75
"334","2020-03-30","Moli del Sol",5.66666666666667,10.625,11.5,44.5416666666667
"335","2020-03-30","Pista Silla",4.29166666666667,9.70833333333333,8.875,55.125
"336","2020-03-30","Politecnico",3.09090909090909,12.3181818181818,7.63636363636364,52.6818181818182
"337","2020-03-31","Avda. Francia",4.58333333333333,4,5.29166666666667,56.75
"338","2020-03-31","Moli del Sol",3.39130434782609,3.8695652173913,5.39130434782609,50.6521739130435
"339","2020-03-31","Pista Silla",4.95833333333333,2.625,7.75,49.3333333333333
"340","2020-03-31","Politecnico",3.08333333333333,4.25,4.83333333333333,50.25
"341","2020-04-01","Avda. Francia",5.04166666666667,26.0833333333333,34.75,19.0833333333333
"342","2020-04-01","Moli del Sol",3,38.7083333333333,21.9583333333333,19
"343","2020-04-01","Pista Silla",5,21.2916666666667,41.2083333333333,15.0833333333333
"344","2020-04-01","Politecnico",4.16666666666667,28.625,30.25,18.75
"345","2020-04-02","Moli del Sol",4.91666666666667,26.7083333333333,24.25,17.75
"346","2020-04-02","Pista Silla",5.04166666666667,15.5416666666667,42.2083333333333,13.4166666666667
"347","2020-04-02","Politecnico",3,7,14,33
"348","2020-04-03","Avda. Francia",4.08333333333333,3.25,14.0416666666667,45.2083333333333
"349","2020-04-03","Moli del Sol",3.91666666666667,4.83333333333333,8.16666666666667,39.2083333333333
"350","2020-04-03","Pista Silla",4.79166666666667,2.08333333333333,17.0833333333333,34.4166666666667
"351","2020-04-03","Politecnico",3.5,3.33333333333333,10.5,36.5416666666667
"352","2020-04-04","Avda. Francia",3.04166666666667,5.66666666666667,6.16666666666667,70.8333333333333
"353","2020-04-04","Moli del Sol",5.41666666666667,17.3333333333333,6.125,65.7083333333333
"354","2020-04-04","Politecnico",3,8.83333333333333,4.04166666666667,59.6666666666667
"355","2020-04-05","Avda. Francia",4.29166666666667,6.875,8,63.5416666666667
"356","2020-04-05","Moli del Sol",3.70833333333333,18.5833333333333,9.41666666666667,53.875
"357","2020-04-05","Pista Silla",6.375,6.75,13.9166666666667,54.4166666666667
"358","2020-04-05","Politecnico",3.625,10.125,6.125,54.0416666666667
"359","2020-04-06","Avda. Francia",3,6.41666666666667,13.0833333333333,64.7916666666667
"360","2020-04-06","Moli del Sol",4.78260869565217,10.0869565217391,7.08695652173913,57.9565217391304
"361","2020-04-06","Pista Silla",4.125,7.54166666666667,16.9166666666667,66.7916666666667
"362","2020-04-06","Politecnico",4.16666666666667,8.25,8.79166666666667,63.75
"363","2020-04-07","Moli del Sol",3.20833333333333,11.0416666666667,4.54166666666667,50.7916666666667
"364","2020-04-07","Pista Silla",3.375,9.45833333333333,13.25,54.7083333333333
"365","2020-04-07","Politecnico",3,11.2916666666667,4.66666666666667,53.2083333333333
"366","2020-04-08","Avda. Francia",4.04166666666667,3.33333333333333,11.0416666666667,51.7083333333333
"367","2020-04-08","Moli del Sol",3.08333333333333,6.29166666666667,7.75,45.9583333333333
"368","2020-04-08","Politecnico",3,7.33333333333333,6.20833333333333,46.375
"369","2020-04-09","Avda. Francia",3.04166666666667,2.25,14,69.5416666666667
"370","2020-04-09","Moli del Sol",3,4.375,17.375,64.8333333333333
"371","2020-04-09","Pista Silla",3,5.08333333333333,28.7083333333333,75.125
"372","2020-04-09","Politecnico",3.875,6.29166666666667,12.5,65.7916666666667
"373","2020-04-10","Avda. Francia",4.5,1.66666666666667,3.625,56.5833333333333
"374","2020-04-10","Moli del Sol",3,2.04166666666667,5.54166666666667,57.125
"375","2020-04-10","Pista Silla",3.04166666666667,3.45833333333333,3.375,69.0416666666667
"376","2020-04-10","Politecnico",3,4.20833333333333,4.83333333333333,63.5
"377","2020-04-10","Puerto Valencia",3,2.70833333333333,10.625,59.7083333333333
"378","2020-04-11","Avda. Francia",3.95833333333333,1.95833333333333,11.2083333333333,42.0833333333333
"379","2020-04-11","Moli del Sol",3.20833333333333,2.58333333333333,11.9166666666667,45.5
"380","2020-04-11","Pista Silla",3,2.5,9,50.4583333333333
"381","2020-04-11","Politecnico",3.04166666666667,4.33333333333333,8.125,52.9583333333333
"382","2020-04-11","Puerto Valencia",3,1.09090909090909,14.8181818181818,49.1818181818182
"383","2020-04-12","Avda. Francia",4.26086956521739,1.95652173913043,12.8695652173913,49.3478260869565
"384","2020-04-12","Pista Silla",3,2.70833333333333,11.5,54.75
"385","2020-04-12","Politecnico",3.04166666666667,3.75,10.7083333333333,58.4583333333333
"386","2020-04-12","Puerto Valencia",3,2.20833333333333,21.6666666666667,40.25
"387","2020-04-13","Avda. Francia",3.5,9.04166666666667,1.875,102.458333333333
"388","2020-04-13","Pista Silla",4.875,10.7916666666667,3.125,102.25
"389","2020-04-13","Politecnico",3.16666666666667,16.75,2.45833333333333,93.5833333333333
"390","2020-04-14","Avda. Francia",3.54166666666667,4.95833333333333,2.79166666666667,89.625
"391","2020-04-14","Pista Silla",4,5.04166666666667,7.25,87.4166666666667
"392","2020-04-14","Politecnico",3,9.5,3.29166666666667,84.0416666666667
"393","2020-04-15","Avda. Francia",3.16666666666667,12.5416666666667,6.83333333333333,58.9583333333333
"394","2020-04-15","Pista Silla",4,11.6363636363636,8.13636363636364,67.5
"395","2020-04-15","Politecnico",3.23809523809524,19.2380952380952,4.57142857142857,56.9523809523809
"396","2020-04-16","Avda. Francia",4.31818181818182,12.8636363636364,10.7727272727273,62.4090909090909
"397","2020-04-16","Pista Silla",4.25,13.5833333333333,12.375,62.7916666666667
"398","2020-04-16","Politecnico",3.33333333333333,21.9166666666667,5.875,60.2916666666667
"399","2020-04-17","Avda. Francia",4.20833333333333,12.75,11.7916666666667,60.25
"400","2020-04-17","Pista Silla",5.79166666666667,11.6666666666667,14.5833333333333,62.375
"401","2020-04-17","Politecnico",3.20833333333333,18.9166666666667,6.04166666666667,55.875
"402","2020-04-18","Avda. Francia",4.04166666666667,14.625,9.70833333333333,51
"403","2020-04-18","Pista Silla",4.16666666666667,12.8333333333333,9.66666666666667,52.1666666666667
"404","2020-04-18","Politecnico",3,20.4583333333333,4.83333333333333,48.375
"405","2020-04-19","Avda. Francia",4.16666666666667,4.16666666666667,3.75,62.6666666666667
"406","2020-04-19","Pista Silla",4.16666666666667,3.66666666666667,3.25,66.2916666666667
"407","2020-04-19","Politecnico",3,5.875,2.33333333333333,62.9583333333333
"408","2020-04-20","Avda. Francia",3.625,4.95833333333333,9.45833333333333,49.75
"409","2020-04-20","Pista Silla",4.08333333333333,4.66666666666667,9.75,45.5833333333333
"410","2020-04-20","Politecnico",3,7.375,5.04166666666667,47.5416666666667
"411","2020-04-21","Avda. Francia",4.79166666666667,3.45833333333333,9.875,58.4166666666667
"412","2020-04-21","Moli del Sol",3,5.70588235294118,9.76470588235294,54.3529411764706
"413","2020-04-21","Pista Silla",4.5,1.83333333333333,9.95833333333333,55.5416666666667
"414","2020-04-21","Politecnico",3.79166666666667,4.75,6.125,52.5
"415","2020-04-22","Avda. Francia",3.875,3.125,7.25,64.3333333333333
"416","2020-04-22","Moli del Sol",3,5.66666666666667,6.875,59.9166666666667
"417","2020-04-22","Pista Silla",5.5,1.95833333333333,9.66666666666667,62.375
"418","2020-04-22","Politecnico",4.25,4.875,5.33333333333333,58.7916666666667
"419","2020-04-23","Avda. Francia",3,7.125,11.1666666666667,74.5
"420","2020-04-23","Moli del Sol",3.08333333333333,21.125,10.8333333333333,65.5833333333333
"421","2020-04-23","Pista Silla",6.41666666666667,7.95833333333333,12.875,74.4166666666667
"422","2020-04-23","Politecnico",3.45833333333333,14.5416666666667,6.58333333333333,66
"423","2020-04-24","Avda. Francia",3.43478260869565,8.52173913043478,11.2173913043478,74.5217391304348
"424","2020-04-24","Moli del Sol",3.25,22.2083333333333,12.5,58.6666666666667
"425","2020-04-24","Pista Silla",4.75,11.5,19.4166666666667,64.75
"426","2020-04-24","Politecnico",3,16.4166666666667,6.33333333333333,62.125
"427","2020-04-25","Avda. Francia",3.83333333333333,8.125,7.75,77.5
"428","2020-04-25","Moli del Sol",4.04166666666667,18.875,6.20833333333333,66.0416666666667
"429","2020-04-25","Pista Silla",5.45833333333333,10.0833333333333,7,74.5
"430","2020-04-25","Politecnico",3,15.5,5.16666666666667,65.75
"431","2020-04-26","Avda. Francia",3.25,8.58333333333333,7.33333333333333,64.4583333333333
"432","2020-04-26","Moli del Sol",3.625,21.1666666666667,6,57.4166666666667
"433","2020-04-26","Pista Silla",4,11.5833333333333,7.29166666666667,64.1666666666667
"434","2020-04-26","Politecnico",3,15.2916666666667,2.875,60.4583333333333
"435","2020-04-27","Avda. Francia",3.70833333333333,8.79166666666667,10.9166666666667,52.75
"436","2020-04-27","Moli del Sol",3.83333333333333,14.125,7.29166666666667,51.7083333333333
"437","2020-04-27","Pista Silla",4.58333333333333,7.75,9.20833333333333,54.0416666666667
"438","2020-04-27","Politecnico",3,14.5,8.125,46.5416666666667
"439","2020-04-28","Avda. Francia",3.54166666666667,4.04166666666667,3.875,71.8333333333333
"440","2020-04-28","Moli del Sol",3.58333333333333,6.125,5.375,62.5416666666667
"441","2020-04-28","Pista Silla",4.08333333333333,2.29166666666667,4.04166666666667,64.9583333333333
"442","2020-04-28","Politecnico",3,4.79166666666667,3.375,61.2916666666667
"443","2020-04-29","Avda. Francia",3.33333333333333,3.58333333333333,5.25,71.7916666666667
"444","2020-04-29","Moli del Sol",3.5,5.20833333333333,7.08333333333333,61.5
"445","2020-04-29","Pista Silla",4.16666666666667,2,6.54166666666667,64.5
"446","2020-04-29","Politecnico",3,4.28571428571429,5.57142857142857,52.2857142857143
"447","2020-04-30","Avda. Francia",3.79166666666667,3.125,3.5,72.375
"448","2020-04-30","Moli del Sol",3.625,5.29166666666667,5.66666666666667,63.4583333333333
"449","2020-04-30","Pista Silla",4,1.39130434782609,3.17391304347826,66.8695652173913
"450","2020-05-01","Avda. Francia",3.125,13.5833333333333,29.75,21.7083333333333
"451","2020-05-01","Moli del Sol",3,21.375,18.5833333333333,21.3333333333333
"452","2020-05-01","Pista Silla",4.08333333333333,11.6666666666667,32,20.0416666666667
"453","2020-05-01","Politecnico",3.75,14.2083333333333,23.0833333333333,24.4583333333333
"454","2020-05-02","Moli del Sol",4.5,14.75,12,46.3333333333333
"455","2020-05-02","Pista Silla",4,6.375,24.3333333333333,45.875
"456","2020-05-02","Politecnico",3.875,6.33333333333333,12.5416666666667,49.3333333333333
"457","2020-05-03","Avda. Francia",4.08333333333333,4.04166666666667,12.5,52.875
"458","2020-05-03","Moli del Sol",3.95833333333333,9.41666666666667,5.375,45.7916666666667
"459","2020-05-03","Pista Silla",4.58333333333333,3.875,13.4166666666667,41.25
"460","2020-05-03","Politecnico",3,4.41666666666667,7.83333333333333,43.8333333333333
"461","2020-05-04","Avda. Francia",3.25,5.08333333333333,3.83333333333333,87.8333333333333
"462","2020-05-04","Moli del Sol",6.41666666666667,17.9166666666667,5.58333333333333,72
"463","2020-05-04","Politecnico",3,9.5,2.58333333333333,70.9166666666667
"464","2020-05-05","Avda. Francia",4.41666666666667,9.08333333333333,15.5,48.8333333333333
"465","2020-05-05","Moli del Sol",3.83333333333333,16.9583333333333,12.25,47.125
"466","2020-05-05","Pista Silla",4.29166666666667,6.45833333333333,21.9166666666667,43.4583333333333
"467","2020-05-05","Politecnico",3.33333333333333,9.79166666666667,9.91666666666667,43.6666666666667
"468","2020-05-06","Avda. Francia",3.08333333333333,4.25,12.4583333333333,73.0416666666667
"469","2020-05-06","Moli del Sol",3.20833333333333,7.20833333333333,9.70833333333333,61.5416666666667
"470","2020-05-06","Pista Silla",4.125,4.66666666666667,21.2916666666667,73.8333333333333
"471","2020-05-06","Politecnico",4.875,5.66666666666667,8.25,74.5
"472","2020-05-07","Moli del Sol",3.58333333333333,9.75,5.16666666666667,50.9583333333333
"473","2020-05-07","Pista Silla",3.58333333333333,7.625,10.6666666666667,59.25
"474","2020-05-07","Politecnico",3,10.25,4.33333333333333,59
"475","2020-05-08","Avda. Francia",3,3.20833333333333,7.20833333333333,60.125
"476","2020-05-08","Moli del Sol",3,6.79166666666667,6.83333333333333,51.3333333333333
"477","2020-05-08","Politecnico",3,9.29166666666667,6.91666666666667,51.3333333333333
"478","2020-05-09","Avda. Francia",3.04166666666667,2.45833333333333,7.79166666666667,77.7083333333333
"479","2020-05-09","Moli del Sol",3,6.41666666666667,11.0833333333333,71.5
"480","2020-05-09","Pista Silla",3,5.76190476190476,19.3333333333333,84.2857142857143
"481","2020-05-09","Politecnico",3.45833333333333,7.04166666666667,7.95833333333333,72.9166666666667
"482","2020-05-10","Avda. Francia",5.25,1.66666666666667,13.0833333333333,43.75
"483","2020-05-10","Moli del Sol",3.08333333333333,1.625,21.625,41.125
"484","2020-05-10","Pista Silla",5.58333333333333,3.75,25.2916666666667,41.375
"485","2020-05-10","Politecnico",3.04166666666667,3.875,10.2083333333333,54.2916666666667
"486","2020-05-10","Puerto Valencia",3,2.70833333333333,33.2916666666667,36.75
"487","2020-05-11","Avda. Francia",4.33333333333333,2.875,7.08333333333333,42.3333333333333
"488","2020-05-11","Moli del Sol",3.27777777777778,5.72222222222222,9.38888888888889,52.0555555555556
"489","2020-05-11","Pista Silla",3.08333333333333,4.75,8.33333333333333,55.5833333333333
"490","2020-05-11","Politecnico",3,10.0555555555556,6.33333333333333,59.2777777777778
"491","2020-05-11","Puerto Valencia",3,5,13.5,46
"492","2020-05-12","Avda. Francia",6,1.85,7.35,44.35
"493","2020-05-12","Pista Silla",3,2.79166666666667,6,51.5416666666667
"494","2020-05-12","Politecnico",3,3.04166666666667,6,57
"495","2020-05-12","Puerto Valencia",3,1.83333333333333,10.5,43.8333333333333
"496","2020-05-13","Avda. Francia",3.375,2.79166666666667,7.75,79.625
"497","2020-05-13","Moli del Sol",3.75,3.95833333333333,3.29166666666667,69.125
"498","2020-05-13","Pista Silla",4,1,9.08695652173913,80.9565217391304
"499","2020-05-13","Politecnico",3.375,3.91666666666667,9.20833333333333,65.9166666666667
"500","2020-05-14","Avda. Francia",3.04166666666667,3.29166666666667,8.29166666666667,75.2083333333333
"501","2020-05-14","Moli del Sol",3.52173913043478,6.04347826086957,3.95652173913043,66.8260869565217
"502","2020-05-14","Pista Silla",4.21739130434783,1,10.9130434782609,80.8695652173913
"503","2020-05-14","Politecnico",3,5.20833333333333,7.20833333333333,64.625
"504","2020-05-15","Avda. Francia",3.58333333333333,3.375,10.125,60.625
"505","2020-05-15","Moli del Sol",3.08695652173913,7,6.82608695652174,51.8695652173913
"506","2020-05-15","Pista Silla",7.52173913043478,1.17391304347826,17.9565217391304,60.4347826086956
"507","2020-05-15","Politecnico",3,4.25,7.45833333333333,54.625
"508","2020-05-16","Avda. Francia",3.875,4.375,8.08333333333333,61.875
"509","2020-05-16","Moli del Sol",3.91304347826087,8.47826086956522,3.47826086956522,50.8260869565217
"510","2020-05-16","Pista Silla",4,1.54166666666667,10.5,66.7083333333333
"511","2020-05-16","Politecnico",3,5.75,4.75,53.6666666666667
"512","2020-05-17","Avda. Francia",3.25,4.79166666666667,6.91666666666667,67.25
"513","2020-05-17","Moli del Sol",3.125,8,1.33333333333333,58.75
"514","2020-05-17","Pista Silla",4,1.70833333333333,6.08333333333333,76.4166666666667
"515","2020-05-17","Politecnico",3,6.79166666666667,5.45833333333333,55.0416666666667
"516","2020-05-18","Avda. Francia",4.16666666666667,5.75,12.4166666666667,56.5416666666667
"517","2020-05-18","Moli del Sol",3.95454545454545,9.77272727272727,6.81818181818182,50.9090909090909
"518","2020-05-18","Pista Silla",5.125,2.75,20.7083333333333,51.4583333333333
"519","2020-05-18","Politecnico",3,8.16666666666667,7.70833333333333,51.4583333333333
"520","2020-05-19","Avda. Francia",4.125,7.33333333333333,17.875,71.9583333333333
"521","2020-05-19","Moli del Sol",4.375,13.9583333333333,10.25,68.1666666666667
"522","2020-05-19","Pista Silla",6.25,4.20833333333333,28.125,68.125
"523","2020-05-19","Politecnico",3.20833333333333,10.2083333333333,9.83333333333333,68.0833333333333
"524","2020-05-20","Avda. Francia",3.45833333333333,7.79166666666667,14.625,76.3333333333333
"525","2020-05-20","Moli del Sol",3.79166666666667,15.1666666666667,8.54166666666667,70.5833333333333
"526","2020-05-20","Pista Silla",5.41666666666667,5.16666666666667,25.375,71.7083333333333
"527","2020-05-20","Politecnico",3.25,13.0416666666667,9.20833333333333,67.9166666666667
"528","2020-05-21","Avda. Francia",4.41666666666667,9.25,20.1666666666667,74.75
"529","2020-05-21","Moli del Sol",3.78260869565217,14.2173913043478,10.3913043478261,66.9565217391304
"530","2020-05-21","Pista Silla",5.91666666666667,4.5,29.0416666666667,71.2083333333333
"531","2020-05-21","Politecnico",3.5,14.0833333333333,12.0416666666667,67.75
"532","2020-05-22","Avda. Francia",5.04166666666667,7.375,17,80.125
"533","2020-05-22","Moli del Sol",4.54166666666667,15.3333333333333,10.4166666666667,70.5833333333333
"534","2020-05-22","Pista Silla",6.78571428571429,5.92857142857143,37.3571428571429,46.7142857142857
"535","2020-05-22","Politecnico",3.125,11,8.375,75.125
"536","2020-05-23","Avda. Francia",4.41666666666667,5.91666666666667,11.25,83.4583333333333
"537","2020-05-23","Moli del Sol",3.58333333333333,11.8333333333333,4.875,73.7916666666667
"538","2020-05-23","Politecnico",3.41666666666667,10.5,7.66666666666667,71.2083333333333
"539","2020-05-24","Avda. Francia",3.91666666666667,3.83333333333333,4.125,76.625
"540","2020-05-24","Moli del Sol",4.33333333333333,10.625,1.625,67.8333333333333
"541","2020-05-24","Politecnico",3.66666666666667,6.91666666666667,4.125,64.9166666666667
"542","2020-05-25","Avda. Francia",3.66666666666667,4.33333333333333,11.4166666666667,61.7916666666667
"543","2020-05-25","Moli del Sol",4.875,9.33333333333333,7.125,52.9166666666667
"544","2020-05-25","Pista Silla",4.30769230769231,6.15384615384615,22,74.3076923076923
"545","2020-05-25","Politecnico",3.54166666666667,15.2083333333333,8.45833333333333,53.0416666666667
"546","2020-05-26","Avda. Francia",3.29166666666667,6.04166666666667,7.875,73.8333333333333
"547","2020-05-26","Moli del Sol",4.70833333333333,11.5833333333333,6.29166666666667,59.625
"548","2020-05-26","Pista Silla",4.375,7.125,17.5,90.625
"549","2020-05-26","Politecnico",3.30434782608696,9.78260869565217,6.69565217391304,71.4782608695652
"550","2020-05-27","Avda. Francia",3.58333333333333,6.58333333333333,8.41666666666667,88
"551","2020-05-27","Moli del Sol",3.625,13.7916666666667,6.25,75.3333333333333
"552","2020-05-27","Pista Silla",4.66666666666667,10.625,16.0416666666667,89.2083333333333
"553","2020-05-27","Politecnico",3,11.9166666666667,9.04166666666667,82.2083333333333
"554","2020-05-28","Avda. Francia",3.95833333333333,4.91666666666667,6,89.3333333333333
"555","2020-05-28","Moli del Sol",3.66666666666667,11.1666666666667,5.04166666666667,76
"556","2020-05-28","Pista Silla",6.66666666666667,7.875,16.5833333333333,90.8333333333333
"557","2020-05-28","Politecnico",3,9.70833333333333,5.375,85.1666666666667
"558","2020-05-29","Avda. Francia",4.8695652173913,5.91304347826087,11.8695652173913,83.6086956521739
"559","2020-05-29","Moli del Sol",4.5,10.4166666666667,7.75,73.125
"560","2020-05-29","Pista Silla",4.33333333333333,9.70833333333333,24,80
"561","2020-05-29","Politecnico",3.125,9.41666666666667,11.9166666666667,77.5833333333333
"562","2020-05-30","Avda. Francia",4.20833333333333,4.04166666666667,5.5,89.1666666666667
"563","2020-05-30","Moli del Sol",3.58333333333333,7.83333333333333,4,75.75
"564","2020-05-30","Pista Silla",6.70833333333333,5.95833333333333,14.7083333333333,89.9583333333333
"565","2020-05-30","Politecnico",3,6.95833333333333,5.33333333333333,84.5416666666667
"566","2020-05-31","Avda. Francia",4,3.95833333333333,3.58333333333333,91.75
"567","2020-05-31","Moli del Sol",3.33333333333333,6.875,1.41666666666667,79.625
"568","2020-05-31","Pista Silla",4.91666666666667,5.20833333333333,7.66666666666667,97.3333333333333
"569","2020-05-31","Politecnico",3.54166666666667,5.16666666666667,3.41666666666667,89.0833333333333
"570","2020-06-01","Avda. Francia",3.5,17.2916666666667,29.9166666666667,28.125
"571","2020-06-01","Moli del Sol",3,24.875,19.2083333333333,24.5416666666667
"572","2020-06-01","Pista Silla",6.08333333333333,14.75,36.0416666666667,21.2916666666667
"573","2020-06-01","Politecnico",4.375,20.2916666666667,19.9166666666667,30.0416666666667
"574","2020-06-02","Moli del Sol",5.29166666666667,26.5833333333333,21.1666666666667,27.75
"575","2020-06-02","Pista Silla",5.58333333333333,13.25,38.25,28.0833333333333
"576","2020-06-02","Politecnico",4.45833333333333,14.7916666666667,19.2083333333333,33.75
"577","2020-06-03","Avda. Francia",3,3.5,8.29166666666667,72.875
"578","2020-06-03","Moli del Sol",4.58333333333333,5.75,4.91666666666667,56.0833333333333
"579","2020-06-03","Pista Silla",4.45454545454545,2.22727272727273,13.7727272727273,54.1363636363636
"580","2020-06-03","Politecnico",3.34782608695652,3.08695652173913,5.78260869565217,59
"581","2020-06-04","Avda. Francia",3.66666666666667,7,6.20833333333333,79.6666666666667
"582","2020-06-04","Moli del Sol",7,39,9,37
"583","2020-06-04","Pista Silla",4.34782608695652,10.9130434782609,14.1304347826087,59.4782608695652
"584","2020-06-04","Politecnico",3,15.0416666666667,5.375,64.875
"585","2020-06-05","Avda. Francia",3.45833333333333,7.20833333333333,13.4583333333333,52.6666666666667
"586","2020-06-05","Moli del Sol",4.81818181818182,13.8181818181818,10.7272727272727,49.9090909090909
"587","2020-06-05","Pista Silla",4.25,4.79166666666667,17.7083333333333,47
"588","2020-06-05","Politecnico",3.08333333333333,8.91666666666667,7.58333333333333,46.4166666666667
"589","2020-06-06","Avda. Francia",3.5,6.79166666666667,11.6666666666667,78.3333333333333
"590","2020-06-06","Moli del Sol",3,11.375,8.125,65.9166666666667
"591","2020-06-06","Pista Silla",4.79166666666667,10.3333333333333,19.875,74.1666666666667
"592","2020-06-06","Politecnico",4.375,8.58333333333333,7.66666666666667,75.5
"593","2020-06-07","Avda. Francia",3.60869565217391,2.73913043478261,16.2173913043478,58.3913043478261
"594","2020-06-07","Moli del Sol",3.27272727272727,12.0454545454545,13.5,46.6363636363636
"595","2020-06-07","Pista Silla",5.41666666666667,8.08333333333333,32.1666666666667,49.375
"596","2020-06-07","Politecnico",3.125,9.70833333333333,11.5833333333333,57.6666666666667
"597","2020-06-08","Avda. Francia",3,2.125,6.875,63.5833333333333
"598","2020-06-08","Moli del Sol",3.04166666666667,5.54166666666667,9.66666666666667,48.0833333333333
"599","2020-06-08","Politecnico",3,6.80952380952381,7.90476190476191,51.1904761904762
"600","2020-06-09","Avda. Francia",3.04166666666667,2.875,8.79166666666667,71.5
"601","2020-06-09","Moli del Sol",3,7.58333333333333,9.45833333333333,71.4166666666667
"602","2020-06-09","Politecnico",3.08333333333333,7.54166666666667,6.20833333333333,71.625
"603","2020-06-10","Avda. Francia",3.625,2.875,23.375,41.1666666666667
"604","2020-06-10","Moli del Sol",3.20833333333333,2.75,28.5833333333333,42.0833333333333
"605","2020-06-10","Pista Silla",3.54166666666667,5.29166666666667,32.0833333333333,41.3333333333333
"606","2020-06-10","Politecnico",3.25,7.08333333333333,20.2916666666667,50.9583333333333
"607","2020-06-10","Puerto Valencia",3.55,3.9,42.05,39.35
"608","2020-06-11","Avda. Francia",3.08333333333333,5.83333333333333,11.1666666666667,40.5416666666667
"609","2020-06-11","Moli del Sol",3,15.4,11.5,55.7
"610","2020-06-11","Pista Silla",3,8.08333333333333,7,60.6666666666667
"611","2020-06-11","Politecnico",3,16.7777777777778,3.22222222222222,79.4444444444444
"612","2020-06-12","Avda. Francia",3.13636363636364,1.68181818181818,2.68181818181818,52.6818181818182
"613","2020-06-12","Pista Silla",3,2.58333333333333,1.95833333333333,59.4166666666667
"614","2020-06-12","Politecnico",3,3.16666666666667,3.70833333333333,62.9166666666667
"615","2020-06-12","Puerto Valencia",3,2.04166666666667,5,48.7083333333333
"616","2020-06-13","Avda. Francia",3.04166666666667,4.25,2.91666666666667,79
"617","2020-06-13","Moli del Sol",3.83333333333333,4.95833333333333,1.75,72.5833333333333
"618","2020-06-13","Pista Silla",5.625,3.70833333333333,9.45833333333333,81.5833333333333
"619","2020-06-13","Politecnico",3,2.91666666666667,5,75.0833333333333
"620","2020-06-14","Avda. Francia",3.04166666666667,5.41666666666667,8.66666666666667,75.6666666666667
"621","2020-06-14","Moli del Sol",4.29166666666667,8.5,4.33333333333333,71.875
"622","2020-06-14","Pista Silla",4,7.58333333333333,12.5,83.125
"623","2020-06-14","Politecnico",3,4.29166666666667,6.20833333333333,76.7916666666667
"624","2020-06-15","Avda. Francia",3.04166666666667,5.20833333333333,9.95833333333333,70.5
"625","2020-06-15","Moli del Sol",4.33333333333333,11.125,8.5,59.875
"626","2020-06-15","Pista Silla",5.27272727272727,10.2272727272727,24.1818181818182,61.2727272727273
"627","2020-06-15","Politecnico",3,5.29166666666667,9.83333333333333,64.0833333333333
"628","2020-06-16","Avda. Francia",3,4.58333333333333,8.45833333333333,67.7916666666667
"629","2020-06-16","Moli del Sol",4.54166666666667,11.5833333333333,6.58333333333333,60.4583333333333
"630","2020-06-16","Pista Silla",4.375,8.58333333333333,15.4583333333333,69.4583333333333
"631","2020-06-16","Politecnico",3.16666666666667,5.33333333333333,6.5,68.25
"632","2020-06-17","Avda. Francia",3.04166666666667,4.375,9.08333333333333,67.0416666666667
"633","2020-06-17","Moli del Sol",3.29166666666667,10.2083333333333,7.41666666666667,58.5416666666667
"634","2020-06-17","Pista Silla",4.625,7.54166666666667,20.0833333333333,63.9166666666667
"635","2020-06-17","Politecnico",3.70833333333333,4.54166666666667,7.70833333333333,67.625
"636","2020-06-18","Avda. Francia",3.33333333333333,3.91666666666667,5.66666666666667,70.875
"637","2020-06-18","Moli del Sol",3.70833333333333,9.66666666666667,6.20833333333333,63.8333333333333
"638","2020-06-18","Pista Silla",4.04166666666667,7.33333333333333,16.5833333333333,68.0833333333333
"639","2020-06-18","Politecnico",4.54166666666667,4.66666666666667,7.54166666666667,64.125
"640","2020-06-19","Avda. Francia",3.14285714285714,4.04761904761905,7.19047619047619,64.1428571428571
"641","2020-06-19","Moli del Sol",3.21739130434783,10.0434782608696,6.78260869565217,59.2608695652174
"642","2020-06-19","Pista Silla",4.25,8.08333333333333,20.5416666666667,54.7083333333333
"643","2020-06-19","Politecnico",4.16666666666667,4.08333333333333,6.33333333333333,63.6666666666667
"644","2020-06-20","Avda. Francia",3,4.77777777777778,7.11111111111111,54.9444444444444
"645","2020-06-20","Moli del Sol",3.16666666666667,13.5416666666667,6.58333333333333,51.7916666666667
"646","2020-06-20","Pista Silla",4.125,9.16666666666667,12.2083333333333,58.5416666666667
